t,m,j,value
1922,Zn,computers_and_precision_instruments,
1922,Zn,electrical_equipment,
1922,Zn,machinery_and_equipment,
1922,Zn,motor_vehicles_trailers_and_semi_trailers,
1922,Zn,other_transport_equipment,
1922,Zn,products_nec,
1922,Ni,construction,
1922,Ni,computers_and_precision_instruments,
1922,Ni,electrical_equipment,
1922,Ni,machinery_and_equipment,
1922,Ni,motor_vehicles_trailers_and_semi_trailers,
1922,Ni,other_transport_equipment,
1922,Ni,products_nec,
1922,Sn,construction,
1922,Sn,computers_and_precision_instruments,
1922,Sn,electrical_equipment,
1922,Sn,machinery_and_equipment,
1922,Sn,motor_vehicles_trailers_and_semi_trailers,
1922,Sn,other_transport_equipment,
1922,Sn,products_nec,
1923,Zn,construction,
1923,Zn,computers_and_precision_instruments,
1923,Zn,electrical_equipment,
1923,Zn,machinery_and_equipment,
1923,Zn,motor_vehicles_trailers_and_semi_trailers,
1923,Zn,other_transport_equipment,
1923,Zn,products_nec,
1923,Ni,construction,
1923,Ni,computers_and_precision_instruments,
1923,Ni,electrical_equipment,
1923,Ni,machinery_and_equipment,
1923,Ni,motor_vehicles_trailers_and_semi_trailers,
1923,Ni,other_transport_equipment,
1923,Ni,products_nec,
1923,Sn,construction,
1923,Sn,computers_and_precision_instruments,
1923,Sn,electrical_equipment,
1923,Sn,machinery_and_equipment,
1923,Sn,motor_vehicles_trailers_and_semi_trailers,
1923,Sn,other_transport_equipment,
1923,Sn,products_nec,
1924,Zn,construction,
1924,Zn,computers_and_precision_instruments,
1924,Zn,electrical_equipment,
1924,Zn,machinery_and_equipment,
1924,Zn,motor_vehicles_trailers_and_semi_trailers,
1924,Zn,other_transport_equipment,
1924,Zn,products_nec,
1924,Ni,construction,
1924,Ni,computers_and_precision_instruments,
1924,Ni,electrical_equipment,
1924,Ni,machinery_and_equipment,
1924,Ni,motor_vehicles_trailers_and_semi_trailers,
1924,Ni,other_transport_equipment,
1924,Ni,products_nec,
1924,Sn,construction,
1924,Sn,computers_and_precision_instruments,
1924,Sn,electrical_equipment,
1924,Sn,machinery_and_equipment,
1924,Sn,motor_vehicles_trailers_and_semi_trailers,
1924,Sn,other_transport_equipment,
1924,Sn,products_nec,
1925,Zn,construction,
1925,Zn,computers_and_precision_instruments,
1925,Zn,electrical_equipment,
1925,Zn,machinery_and_equipment,
1925,Zn,motor_vehicles_trailers_and_semi_trailers,
1925,Zn,other_transport_equipment,
1925,Zn,products_nec,
1925,Ni,construction,
1925,Ni,computers_and_precision_instruments,
1925,Ni,electrical_equipment,
1925,Ni,machinery_and_equipment,
1925,Ni,motor_vehicles_trailers_and_semi_trailers,
1925,Ni,other_transport_equipment,
1925,Ni,products_nec,
1925,Sn,construction,
1925,Sn,computers_and_precision_instruments,
1925,Sn,electrical_equipment,
1925,Sn,machinery_and_equipment,
1925,Sn,motor_vehicles_trailers_and_semi_trailers,
1925,Sn,other_transport_equipment,
1925,Sn,products_nec,
1926,Zn,construction,
1926,Zn,computers_and_precision_instruments,
1926,Zn,electrical_equipment,
1926,Zn,machinery_and_equipment,
1926,Zn,motor_vehicles_trailers_and_semi_trailers,
1926,Zn,other_transport_equipment,
1926,Zn,products_nec,
1926,Ni,construction,
1926,Ni,computers_and_precision_instruments,
1926,Ni,electrical_equipment,
1926,Ni,machinery_and_equipment,
1926,Ni,motor_vehicles_trailers_and_semi_trailers,
1926,Ni,other_transport_equipment,
1926,Ni,products_nec,
1926,Sn,construction,
1926,Sn,computers_and_precision_instruments,
1926,Sn,electrical_equipment,
1926,Sn,machinery_and_equipment,
1926,Sn,motor_vehicles_trailers_and_semi_trailers,
1926,Sn,other_transport_equipment,
1926,Sn,products_nec,
1927,Zn,construction,
1927,Zn,computers_and_precision_instruments,
1927,Zn,electrical_equipment,
1927,Zn,machinery_and_equipment,
1927,Zn,motor_vehicles_trailers_and_semi_trailers,
1927,Zn,other_transport_equipment,
1927,Zn,products_nec,
1927,Ni,construction,
1927,Ni,computers_and_precision_instruments,
1927,Ni,electrical_equipment,
1927,Ni,machinery_and_equipment,
1927,Ni,motor_vehicles_trailers_and_semi_trailers,
1927,Ni,other_transport_equipment,
1927,Ni,products_nec,
1927,Sn,construction,
1927,Sn,computers_and_precision_instruments,
1927,Sn,electrical_equipment,
1927,Sn,machinery_and_equipment,
1927,Sn,motor_vehicles_trailers_and_semi_trailers,
1927,Sn,other_transport_equipment,
1927,Sn,products_nec,
1928,Zn,construction,
1928,Zn,computers_and_precision_instruments,
1928,Zn,electrical_equipment,
1928,Zn,machinery_and_equipment,
1928,Zn,motor_vehicles_trailers_and_semi_trailers,
1928,Zn,other_transport_equipment,
1928,Zn,products_nec,
1928,Ni,construction,
1928,Ni,computers_and_precision_instruments,
1928,Ni,electrical_equipment,
1928,Ni,machinery_and_equipment,
1928,Ni,motor_vehicles_trailers_and_semi_trailers,
1928,Ni,other_transport_equipment,
1928,Ni,products_nec,
1928,Sn,construction,
1928,Sn,computers_and_precision_instruments,
1928,Sn,electrical_equipment,
1928,Sn,machinery_and_equipment,
1928,Sn,motor_vehicles_trailers_and_semi_trailers,
1928,Sn,other_transport_equipment,
1928,Sn,products_nec,
1929,Zn,construction,
1929,Zn,computers_and_precision_instruments,
1929,Zn,electrical_equipment,
1929,Zn,machinery_and_equipment,
1929,Zn,motor_vehicles_trailers_and_semi_trailers,
1929,Zn,other_transport_equipment,
1929,Zn,products_nec,
1929,Ni,construction,
1929,Ni,computers_and_precision_instruments,
1929,Ni,electrical_equipment,
1929,Ni,machinery_and_equipment,
1929,Ni,motor_vehicles_trailers_and_semi_trailers,
1929,Ni,other_transport_equipment,
1929,Ni,products_nec,
1929,Sn,construction,
1929,Sn,computers_and_precision_instruments,
1929,Sn,electrical_equipment,
1929,Sn,machinery_and_equipment,
1929,Sn,motor_vehicles_trailers_and_semi_trailers,
1929,Sn,other_transport_equipment,
1929,Sn,products_nec,
1930,Zn,construction,
1930,Zn,computers_and_precision_instruments,
1930,Zn,electrical_equipment,
1930,Zn,machinery_and_equipment,
1930,Zn,motor_vehicles_trailers_and_semi_trailers,
1930,Zn,other_transport_equipment,
1930,Zn,products_nec,
1930,Ni,construction,
1930,Ni,computers_and_precision_instruments,
1930,Ni,electrical_equipment,
1930,Ni,machinery_and_equipment,
1930,Ni,motor_vehicles_trailers_and_semi_trailers,
1930,Ni,other_transport_equipment,
1930,Ni,products_nec,
1930,Sn,construction,
1930,Sn,computers_and_precision_instruments,
1930,Sn,electrical_equipment,
1930,Sn,machinery_and_equipment,
1930,Sn,motor_vehicles_trailers_and_semi_trailers,
1930,Sn,other_transport_equipment,
1930,Sn,products_nec,
1931,Zn,construction,
1931,Zn,computers_and_precision_instruments,
1931,Zn,electrical_equipment,
1931,Zn,machinery_and_equipment,
1931,Zn,motor_vehicles_trailers_and_semi_trailers,
1931,Zn,other_transport_equipment,
1931,Zn,products_nec,
1931,Ni,construction,
1931,Ni,computers_and_precision_instruments,
1931,Ni,electrical_equipment,
1931,Ni,machinery_and_equipment,
1931,Ni,motor_vehicles_trailers_and_semi_trailers,
1931,Ni,other_transport_equipment,
1931,Ni,products_nec,
1931,Sn,construction,
1931,Sn,computers_and_precision_instruments,
1931,Sn,electrical_equipment,
1931,Sn,machinery_and_equipment,
1931,Sn,motor_vehicles_trailers_and_semi_trailers,
1931,Sn,other_transport_equipment,
1931,Sn,products_nec,
1932,Zn,construction,
1932,Zn,computers_and_precision_instruments,
1932,Zn,electrical_equipment,
1932,Zn,machinery_and_equipment,
1932,Zn,motor_vehicles_trailers_and_semi_trailers,
1932,Zn,other_transport_equipment,
1932,Zn,products_nec,
1932,Ni,construction,
1932,Ni,computers_and_precision_instruments,
1932,Ni,electrical_equipment,
1932,Ni,machinery_and_equipment,
1932,Ni,motor_vehicles_trailers_and_semi_trailers,
1932,Ni,other_transport_equipment,
1932,Ni,products_nec,
1932,Sn,construction,
1932,Sn,computers_and_precision_instruments,
1932,Sn,electrical_equipment,
1932,Sn,machinery_and_equipment,
1932,Sn,motor_vehicles_trailers_and_semi_trailers,
1932,Sn,other_transport_equipment,
1932,Sn,products_nec,
1933,Zn,construction,
1933,Zn,computers_and_precision_instruments,
1933,Zn,electrical_equipment,
1933,Zn,machinery_and_equipment,
1933,Zn,motor_vehicles_trailers_and_semi_trailers,
1933,Zn,other_transport_equipment,
1933,Zn,products_nec,
1933,Ni,construction,
1933,Ni,computers_and_precision_instruments,
1933,Ni,electrical_equipment,
1933,Ni,machinery_and_equipment,
1933,Ni,motor_vehicles_trailers_and_semi_trailers,
1933,Ni,other_transport_equipment,
1933,Ni,products_nec,
1933,Sn,construction,
1933,Sn,computers_and_precision_instruments,
1933,Sn,electrical_equipment,
1933,Sn,machinery_and_equipment,
1933,Sn,motor_vehicles_trailers_and_semi_trailers,
1933,Sn,other_transport_equipment,
1933,Sn,products_nec,
1934,Zn,construction,
1934,Zn,computers_and_precision_instruments,
1934,Zn,electrical_equipment,
1934,Zn,machinery_and_equipment,
1934,Zn,motor_vehicles_trailers_and_semi_trailers,
1934,Zn,other_transport_equipment,
1934,Zn,products_nec,
1934,Ni,construction,
1934,Ni,computers_and_precision_instruments,
1934,Ni,electrical_equipment,
1934,Ni,machinery_and_equipment,
1934,Ni,motor_vehicles_trailers_and_semi_trailers,
1934,Ni,other_transport_equipment,
1934,Ni,products_nec,
1934,Sn,construction,
1934,Sn,computers_and_precision_instruments,
1934,Sn,electrical_equipment,
1934,Sn,machinery_and_equipment,
1934,Sn,motor_vehicles_trailers_and_semi_trailers,
1934,Sn,other_transport_equipment,
1934,Sn,products_nec,
1935,Zn,construction,
1935,Zn,computers_and_precision_instruments,
1935,Zn,electrical_equipment,
1935,Zn,machinery_and_equipment,
1935,Zn,motor_vehicles_trailers_and_semi_trailers,
1935,Zn,other_transport_equipment,
1935,Zn,products_nec,
1935,Ni,construction,
1935,Ni,computers_and_precision_instruments,
1935,Ni,electrical_equipment,
1935,Ni,machinery_and_equipment,
1935,Ni,motor_vehicles_trailers_and_semi_trailers,
1935,Ni,other_transport_equipment,
1935,Ni,products_nec,
1935,Sn,construction,
1935,Sn,computers_and_precision_instruments,
1935,Sn,electrical_equipment,
1935,Sn,machinery_and_equipment,
1935,Sn,motor_vehicles_trailers_and_semi_trailers,
1935,Sn,other_transport_equipment,
1935,Sn,products_nec,
1936,Zn,construction,
1936,Zn,computers_and_precision_instruments,
1936,Zn,electrical_equipment,
1936,Zn,machinery_and_equipment,
1936,Zn,motor_vehicles_trailers_and_semi_trailers,
1936,Zn,other_transport_equipment,
1936,Zn,products_nec,
1936,Ni,construction,
1936,Ni,computers_and_precision_instruments,
1936,Ni,electrical_equipment,
1936,Ni,machinery_and_equipment,
1936,Ni,motor_vehicles_trailers_and_semi_trailers,
1936,Ni,other_transport_equipment,
1936,Ni,products_nec,
1936,Sn,construction,
1936,Sn,computers_and_precision_instruments,
1936,Sn,electrical_equipment,
1936,Sn,machinery_and_equipment,
1936,Sn,motor_vehicles_trailers_and_semi_trailers,
1936,Sn,other_transport_equipment,
1936,Sn,products_nec,
1937,Zn,construction,
1937,Zn,computers_and_precision_instruments,
1937,Zn,electrical_equipment,
1937,Zn,machinery_and_equipment,
1937,Zn,motor_vehicles_trailers_and_semi_trailers,
1937,Zn,other_transport_equipment,
1937,Zn,products_nec,
1937,Ni,construction,
1937,Ni,computers_and_precision_instruments,
1937,Ni,electrical_equipment,
1937,Ni,machinery_and_equipment,
1937,Ni,motor_vehicles_trailers_and_semi_trailers,
1937,Ni,other_transport_equipment,
1937,Ni,products_nec,
1937,Sn,construction,
1937,Sn,computers_and_precision_instruments,
1937,Sn,electrical_equipment,
1937,Sn,machinery_and_equipment,
1937,Sn,motor_vehicles_trailers_and_semi_trailers,
1937,Sn,other_transport_equipment,
1937,Sn,products_nec,
1938,Zn,construction,
1938,Zn,computers_and_precision_instruments,
1938,Zn,electrical_equipment,
1938,Zn,machinery_and_equipment,
1938,Zn,motor_vehicles_trailers_and_semi_trailers,
1938,Zn,other_transport_equipment,
1938,Zn,products_nec,
1938,Ni,construction,
1938,Ni,computers_and_precision_instruments,
1938,Ni,electrical_equipment,
1938,Ni,machinery_and_equipment,
1938,Ni,motor_vehicles_trailers_and_semi_trailers,
1938,Ni,other_transport_equipment,
1938,Ni,products_nec,
1938,Sn,construction,
1938,Sn,computers_and_precision_instruments,
1938,Sn,electrical_equipment,
1938,Sn,machinery_and_equipment,
1938,Sn,motor_vehicles_trailers_and_semi_trailers,
1938,Sn,other_transport_equipment,
1938,Sn,products_nec,
1939,Zn,construction,
1939,Zn,computers_and_precision_instruments,
1939,Zn,electrical_equipment,
1939,Zn,machinery_and_equipment,
1939,Zn,motor_vehicles_trailers_and_semi_trailers,
1939,Zn,other_transport_equipment,
1939,Zn,products_nec,
1939,Ni,construction,
1939,Ni,computers_and_precision_instruments,
1939,Ni,electrical_equipment,
1939,Ni,machinery_and_equipment,
1939,Ni,motor_vehicles_trailers_and_semi_trailers,
1939,Ni,other_transport_equipment,
1939,Ni,products_nec,
1939,Sn,construction,
1939,Sn,computers_and_precision_instruments,
1939,Sn,electrical_equipment,
1939,Sn,machinery_and_equipment,
1939,Sn,motor_vehicles_trailers_and_semi_trailers,
1939,Sn,other_transport_equipment,
1939,Sn,products_nec,
1940,Zn,construction,
1940,Zn,computers_and_precision_instruments,
1940,Zn,electrical_equipment,
1940,Zn,machinery_and_equipment,
1940,Zn,motor_vehicles_trailers_and_semi_trailers,
1940,Zn,other_transport_equipment,
1940,Zn,products_nec,
1940,Ni,construction,
1940,Ni,computers_and_precision_instruments,
1940,Ni,electrical_equipment,
1940,Ni,machinery_and_equipment,
1940,Ni,motor_vehicles_trailers_and_semi_trailers,
1940,Ni,other_transport_equipment,
1940,Ni,products_nec,
1940,Sn,construction,
1940,Sn,computers_and_precision_instruments,
1940,Sn,electrical_equipment,
1940,Sn,machinery_and_equipment,
1940,Sn,motor_vehicles_trailers_and_semi_trailers,
1940,Sn,other_transport_equipment,
1940,Sn,products_nec,
1941,Zn,construction,
1941,Zn,computers_and_precision_instruments,
1941,Zn,electrical_equipment,
1941,Zn,machinery_and_equipment,
1941,Zn,motor_vehicles_trailers_and_semi_trailers,
1941,Zn,other_transport_equipment,
1941,Zn,products_nec,
1941,Ni,construction,
1941,Ni,computers_and_precision_instruments,
1941,Ni,electrical_equipment,
1941,Ni,machinery_and_equipment,
1941,Ni,motor_vehicles_trailers_and_semi_trailers,
1941,Ni,other_transport_equipment,
1941,Ni,products_nec,
1941,Sn,construction,
1941,Sn,computers_and_precision_instruments,
1941,Sn,electrical_equipment,
1941,Sn,machinery_and_equipment,
1941,Sn,motor_vehicles_trailers_and_semi_trailers,
1941,Sn,other_transport_equipment,
1941,Sn,products_nec,
1942,Zn,construction,
1942,Zn,computers_and_precision_instruments,
1942,Zn,electrical_equipment,
1942,Zn,machinery_and_equipment,
1942,Zn,motor_vehicles_trailers_and_semi_trailers,
1942,Zn,other_transport_equipment,
1942,Zn,products_nec,
1942,Ni,construction,
1942,Ni,computers_and_precision_instruments,
1942,Ni,electrical_equipment,
1942,Ni,machinery_and_equipment,
1942,Ni,motor_vehicles_trailers_and_semi_trailers,
1942,Ni,other_transport_equipment,
1942,Ni,products_nec,
1942,Sn,construction,
1942,Sn,computers_and_precision_instruments,
1942,Sn,electrical_equipment,
1942,Sn,machinery_and_equipment,
1942,Sn,motor_vehicles_trailers_and_semi_trailers,
1942,Sn,other_transport_equipment,
1942,Sn,products_nec,
1943,Zn,construction,
1943,Zn,computers_and_precision_instruments,
1943,Zn,electrical_equipment,
1943,Zn,machinery_and_equipment,
1943,Zn,motor_vehicles_trailers_and_semi_trailers,
1943,Zn,other_transport_equipment,
1943,Zn,products_nec,
1943,Ni,construction,
1943,Ni,computers_and_precision_instruments,
1943,Ni,electrical_equipment,
1943,Ni,machinery_and_equipment,
1943,Ni,motor_vehicles_trailers_and_semi_trailers,
1943,Ni,other_transport_equipment,
1943,Ni,products_nec,
1943,Sn,construction,
1943,Sn,computers_and_precision_instruments,
1943,Sn,electrical_equipment,
1943,Sn,machinery_and_equipment,
1943,Sn,motor_vehicles_trailers_and_semi_trailers,
1943,Sn,other_transport_equipment,
1943,Sn,products_nec,
1944,Zn,construction,
1944,Zn,computers_and_precision_instruments,
1944,Zn,electrical_equipment,
1944,Zn,machinery_and_equipment,
1944,Zn,motor_vehicles_trailers_and_semi_trailers,
1944,Zn,other_transport_equipment,
1944,Zn,products_nec,
1944,Ni,construction,
1944,Ni,computers_and_precision_instruments,
1944,Ni,electrical_equipment,
1944,Ni,machinery_and_equipment,
1944,Ni,motor_vehicles_trailers_and_semi_trailers,
1944,Ni,other_transport_equipment,
1944,Ni,products_nec,
1944,Sn,construction,
1944,Sn,computers_and_precision_instruments,
1944,Sn,electrical_equipment,
1944,Sn,machinery_and_equipment,
1944,Sn,motor_vehicles_trailers_and_semi_trailers,
1944,Sn,other_transport_equipment,
1944,Sn,products_nec,
1945,Zn,construction,
1945,Zn,computers_and_precision_instruments,
1945,Zn,electrical_equipment,
1945,Zn,machinery_and_equipment,
1945,Zn,motor_vehicles_trailers_and_semi_trailers,
1945,Zn,other_transport_equipment,
1945,Zn,products_nec,
1945,Ni,construction,
1945,Ni,computers_and_precision_instruments,
1945,Ni,electrical_equipment,
1945,Ni,machinery_and_equipment,
1945,Ni,motor_vehicles_trailers_and_semi_trailers,
1945,Ni,other_transport_equipment,
1945,Ni,products_nec,
1945,Sn,construction,
1945,Sn,computers_and_precision_instruments,
1945,Sn,electrical_equipment,
1945,Sn,machinery_and_equipment,
1945,Sn,motor_vehicles_trailers_and_semi_trailers,
1945,Sn,other_transport_equipment,
1945,Sn,products_nec,
1946,Zn,construction,
1946,Zn,computers_and_precision_instruments,
1946,Zn,electrical_equipment,
1946,Zn,machinery_and_equipment,
1946,Zn,motor_vehicles_trailers_and_semi_trailers,
1946,Zn,other_transport_equipment,
1946,Zn,products_nec,
1946,Ni,construction,
1946,Ni,computers_and_precision_instruments,
1946,Ni,electrical_equipment,
1946,Ni,machinery_and_equipment,
1946,Ni,motor_vehicles_trailers_and_semi_trailers,
1946,Ni,other_transport_equipment,
1946,Ni,products_nec,
1946,Sn,construction,
1946,Sn,computers_and_precision_instruments,
1946,Sn,electrical_equipment,
1946,Sn,machinery_and_equipment,
1946,Sn,motor_vehicles_trailers_and_semi_trailers,
1946,Sn,other_transport_equipment,
1946,Sn,products_nec,
1947,Zn,construction,
1947,Zn,computers_and_precision_instruments,
1947,Zn,electrical_equipment,
1947,Zn,machinery_and_equipment,
1947,Zn,motor_vehicles_trailers_and_semi_trailers,
1947,Zn,other_transport_equipment,
1947,Zn,products_nec,
1947,Ni,construction,
1947,Ni,computers_and_precision_instruments,
1947,Ni,electrical_equipment,
1947,Ni,machinery_and_equipment,
