t,m,c,o,d,value
1858,Ni,scrap,EU27,CHN,
1858,Ni,scrap,EU27,ROW,
1858,Ni,scrap,CHN,EU27,
1858,Ni,scrap,CHN,CHN,
1858,Ni,scrap,CHN,ROW,
1858,Ni,scrap,ROW,EU27,
1858,Ni,scrap,ROW,CHN,
1858,Ni,scrap,ROW,ROW,
1858,Sn,concentrate,EU27,EU27,
1858,Sn,concentrate,EU27,CHN,
1858,Sn,concentrate,EU27,ROW,
1858,Sn,concentrate,CHN,EU27,
1858,Sn,concentrate,CHN,CHN,
1858,Sn,concentrate,CHN,ROW,
1858,Sn,concentrate,ROW,EU27,
1858,Sn,concentrate,ROW,CHN,
1858,Sn,concentrate,ROW,ROW,
1858,Sn,refined_metal,EU27,EU27,
1858,Sn,refined_metal,EU27,CHN,
1858,Sn,refined_metal,EU27,ROW,
1858,Sn,refined_metal,CHN,EU27,
1858,Sn,refined_metal,CHN,CHN,
1858,Sn,refined_metal,CHN,ROW,
1858,Sn,refined_metal,ROW,EU27,
1858,Sn,refined_metal,ROW,CHN,
1858,Sn,refined_metal,ROW,ROW,
1858,Sn,scrap,EU27,EU27,
1858,Sn,scrap,EU27,CHN,
1858,Sn,scrap,EU27,ROW,
1858,Sn,scrap,CHN,EU27,
1858,Sn,scrap,CHN,CHN,
1858,Sn,scrap,CHN,ROW,
1858,Sn,scrap,ROW,EU27,
1858,Sn,scrap,ROW,CHN,
1858,Sn,scrap,ROW,ROW,
1859,Zn,concentrate,EU27,EU27,
1859,Zn,concentrate,EU27,CHN,
1859,Zn,concentrate,EU27,ROW,
1859,Zn,concentrate,CHN,EU27,
1859,Zn,concentrate,CHN,CHN,
1859,Zn,concentrate,CHN,ROW,
1859,Zn,concentrate,ROW,EU27,
1859,Zn,concentrate,ROW,CHN,
1859,Zn,concentrate,ROW,ROW,
1859,Zn,refined_metal,EU27,EU27,
1859,Zn,refined_metal,EU27,CHN,
1859,Zn,refined_metal,EU27,ROW,
1859,Zn,refined_metal,CHN,EU27,
1859,Zn,refined_metal,CHN,CHN,
1859,Zn,refined_metal,CHN,ROW,
1859,Zn,refined_metal,ROW,EU27,
1859,Zn,refined_metal,ROW,CHN,
1859,Zn,refined_metal,ROW,ROW,
1859,Zn,scrap,EU27,EU27,
1859,Zn,scrap,EU27,CHN,
1859,Zn,scrap,EU27,ROW,
1859,Zn,scrap,CHN,EU27,
1859,Zn,scrap,CHN,CHN,
1859,Zn,scrap,CHN,ROW,
1859,Zn,scrap,ROW,EU27,
1859,Zn,scrap,ROW,CHN,
1859,Zn,scrap,ROW,ROW,
1859,Ni,concentrate,EU27,EU27,
1859,Ni,concentrate,EU27,CHN,
1859,Ni,concentrate,EU27,ROW,
1859,Ni,concentrate,CHN,EU27,
1859,Ni,concentrate,CHN,CHN,
1859,Ni,concentrate,CHN,ROW,
1859,Ni,concentrate,ROW,EU27,
1859,Ni,concentrate,ROW,CHN,
1859,Ni,concentrate,ROW,ROW,
1859,Ni,refined_metal,EU27,EU27,
1859,Ni,refined_metal,EU27,CHN,
1859,Ni,refined_metal,EU27,ROW,
1859,Ni,refined_metal,CHN,EU27,
1859,Ni,refined_metal,CHN,CHN,
1859,Ni,refined_metal,CHN,ROW,
1859,Ni,refined_metal,ROW,EU27,
1859,Ni,refined_metal,ROW,CHN,
1859,Ni,refined_metal,ROW,ROW,
1859,Ni,scrap,EU27,EU27,
1859,Ni,scrap,EU27,CHN,
1859,Ni,scrap,EU27,ROW,
1859,Ni,scrap,CHN,EU27,
1859,Ni,scrap,CHN,CHN,
1859,Ni,scrap,CHN,ROW,
1859,Ni,scrap,ROW,EU27,
1859,Ni,scrap,ROW,CHN,
1859,Ni,scrap,ROW,ROW,
1859,Sn,concentrate,EU27,EU27,
1859,Sn,concentrate,EU27,CHN,
1859,Sn,concentrate,EU27,ROW,
1859,Sn,concentrate,CHN,EU27,
1859,Sn,concentrate,CHN,CHN,
1859,Sn,concentrate,CHN,ROW,
1859,Sn,concentrate,ROW,EU27,
1859,Sn,concentrate,ROW,CHN,
1859,Sn,concentrate,ROW,ROW,
1859,Sn,refined_metal,EU27,EU27,
1859,Sn,refined_metal,EU27,CHN,
1859,Sn,refined_metal,EU27,ROW,
1859,Sn,refined_metal,CHN,EU27,
1859,Sn,refined_metal,CHN,CHN,
1859,Sn,refined_metal,CHN,ROW,
1859,Sn,refined_metal,ROW,EU27,
1859,Sn,refined_metal,ROW,CHN,
1859,Sn,refined_metal,ROW,ROW,
1859,Sn,scrap,EU27,EU27,
1859,Sn,scrap,EU27,CHN,
1859,Sn,scrap,EU27,ROW,
1859,Sn,scrap,CHN,EU27,
1859,Sn,scrap,CHN,CHN,
1859,Sn,scrap,CHN,ROW,
1859,Sn,scrap,ROW,EU27,
1859,Sn,scrap,ROW,CHN,
1859,Sn,scrap,ROW,ROW,
1860,Zn,concentrate,EU27,EU27,
1860,Zn,concentrate,EU27,CHN,
1860,Zn,concentrate,EU27,ROW,
1860,Zn,concentrate,CHN,EU27,
1860,Zn,concentrate,CHN,CHN,
1860,Zn,concentrate,CHN,ROW,
1860,Zn,concentrate,ROW,EU27,
1860,Zn,concentrate,ROW,CHN,
1860,Zn,concentrate,ROW,ROW,
1860,Zn,refined_metal,EU27,EU27,
1860,Zn,refined_metal,EU27,CHN,
1860,Zn,refined_metal,EU27,ROW,
1860,Zn,refined_metal,CHN,EU27,
1860,Zn,refined_metal,CHN,CHN,
1860,Zn,refined_metal,CHN,ROW,
1860,Zn,refined_metal,ROW,EU27,
1860,Zn,refined_metal,ROW,CHN,
1860,Zn,refined_metal,ROW,ROW,
1860,Zn,scrap,EU27,EU27,
1860,Zn,scrap,EU27,CHN,
1860,Zn,scrap,EU27,ROW,
1860,Zn,scrap,CHN,EU27,
1860,Zn,scrap,CHN,CHN,
1860,Zn,scrap,CHN,ROW,
1860,Zn,scrap,ROW,EU27,
1860,Zn,scrap,ROW,CHN,
1860,Zn,scrap,ROW,ROW,
1860,Ni,concentrate,EU27,EU27,
1860,Ni,concentrate,EU27,CHN,
1860,Ni,concentrate,EU27,ROW,
1860,Ni,concentrate,CHN,EU27,
1860,Ni,concentrate,CHN,CHN,
1860,Ni,concentrate,CHN,ROW,
1860,Ni,concentrate,ROW,EU27,
1860,Ni,concentrate,ROW,CHN,
1860,Ni,concentrate,ROW,ROW,
1860,Ni,refined_metal,EU27,EU27,
1860,Ni,refined_metal,EU27,CHN,
1860,Ni,refined_metal,EU27,ROW,
1860,Ni,refined_metal,CHN,EU27,
1860,Ni,refined_metal,CHN,CHN,
1860,Ni,refined_metal,CHN,ROW,
1860,Ni,refined_metal,ROW,EU27,
1860,Ni,refined_metal,ROW,CHN,
1860,Ni,refined_metal,ROW,ROW,
1860,Ni,scrap,EU27,EU27,
1860,Ni,scrap,EU27,CHN,
1860,Ni,scrap,EU27,ROW,
1860,Ni,scrap,CHN,EU27,
1860,Ni,scrap,CHN,CHN,
1860,Ni,scrap,CHN,ROW,
1860,Ni,scrap,ROW,EU27,
1860,Ni,scrap,ROW,CHN,
1860,Ni,scrap,ROW,ROW,
1860,Sn,concentrate,EU27,EU27,
1860,Sn,concentrate,EU27,CHN,
1860,Sn,concentrate,EU27,ROW,
1860,Sn,concentrate,CHN,EU27,
1860,Sn,concentrate,CHN,CHN,
1860,Sn,concentrate,CHN,ROW,
1860,Sn,concentrate,ROW,EU27,
1860,Sn,concentrate,ROW,CHN,
1860,Sn,concentrate,ROW,ROW,
1860,Sn,refined_metal,EU27,EU27,
1860,Sn,refined_metal,EU27,CHN,
1860,Sn,refined_metal,EU27,ROW,
1860,Sn,refined_metal,CHN,EU27,
1860,Sn,refined_metal,CHN,CHN,
1860,Sn,refined_metal,CHN,ROW,
1860,Sn,refined_metal,ROW,EU27,
1860,Sn,refined_metal,ROW,CHN,
1860,Sn,refined_metal,ROW,ROW,
1860,Sn,scrap,EU27,EU27,
1860,Sn,scrap,EU27,CHN,
1860,Sn,scrap,EU27,ROW,
1860,Sn,scrap,CHN,EU27,
1860,Sn,scrap,CHN,CHN,
1860,Sn,scrap,CHN,ROW,
1860,Sn,scrap,ROW,EU27,
1860,Sn,scrap,ROW,CHN,
1860,Sn,scrap,ROW,ROW,
1861,Zn,concentrate,EU27,EU27,
1861,Zn,concentrate,EU27,CHN,
1861,Zn,concentrate,EU27,ROW,
1861,Zn,concentrate,CHN,EU27,
1861,Zn,concentrate,CHN,CHN,
1861,Zn,concentrate,CHN,ROW,
1861,Zn,concentrate,ROW,EU27,
1861,Zn,concentrate,ROW,CHN,
1861,Zn,concentrate,ROW,ROW,
1861,Zn,refined_metal,EU27,EU27,
1861,Zn,refined_metal,EU27,CHN,
1861,Zn,refined_metal,EU27,ROW,
1861,Zn,refined_metal,CHN,EU27,
1861,Zn,refined_metal,CHN,CHN,
1861,Zn,refined_metal,CHN,ROW,
1861,Zn,refined_metal,ROW,EU27,
1861,Zn,refined_metal,ROW,CHN,
1861,Zn,refined_metal,ROW,ROW,
1861,Zn,scrap,EU27,EU27,
1861,Zn,scrap,EU27,CHN,
1861,Zn,scrap,EU27,ROW,
1861,Zn,scrap,CHN,EU27,
1861,Zn,scrap,CHN,CHN,
1861,Zn,scrap,CHN,ROW,
1861,Zn,scrap,ROW,EU27,
1861,Zn,scrap,ROW,CHN,
1861,Zn,scrap,ROW,ROW,
1861,Ni,concentrate,EU27,EU27,
1861,Ni,concentrate,EU27,CHN,
1861,Ni,concentrate,EU27,ROW,
1861,Ni,concentrate,CHN,EU27,
1861,Ni,concentrate,CHN,CHN,
1861,Ni,concentrate,CHN,ROW,
1861,Ni,concentrate,ROW,EU27,
1861,Ni,concentrate,ROW,CHN,
1861,Ni,concentrate,ROW,ROW,
1861,Ni,refined_metal,EU27,EU27,
1861,Ni,refined_metal,EU27,CHN,
1861,Ni,refined_metal,EU27,ROW,
1861,Ni,refined_metal,CHN,EU27,
1861,Ni,refined_metal,CHN,CHN,
1861,Ni,refined_metal,CHN,ROW,
1861,Ni,refined_metal,ROW,EU27,
1861,Ni,refined_metal,ROW,CHN,
1861,Ni,refined_metal,ROW,ROW,
1861,Ni,scrap,EU27,EU27,
1861,Ni,scrap,EU27,CHN,
1861,Ni,scrap,EU27,ROW,
1861,Ni,scrap,CHN,EU27,
1861,Ni,scrap,CHN,CHN,
1861,Ni,scrap,CHN,ROW,
1861,Ni,scrap,ROW,EU27,
1861,Ni,scrap,ROW,CHN,
1861,Ni,scrap,ROW,ROW,
1861,Sn,concentrate,EU27,EU27,
1861,Sn,concentrate,EU27,CHN,
1861,Sn,concentrate,EU27,ROW,
1861,Sn,concentrate,CHN,EU27,
1861,Sn,concentrate,CHN,CHN,
1861,Sn,concentrate,CHN,ROW,
1861,Sn,concentrate,ROW,EU27,
1861,Sn,concentrate,ROW,CHN,
1861,Sn,concentrate,ROW,ROW,
1861,Sn,refined_metal,EU27,EU27,
1861,Sn,refined_metal,EU27,CHN,
1861,Sn,refined_metal,EU27,ROW,
1861,Sn,refined_metal,CHN,EU27,
1861,Sn,refined_metal,CHN,CHN,
1861,Sn,refined_metal,CHN,ROW,
1861,Sn,refined_metal,ROW,EU27,
1861,Sn,refined_metal,ROW,CHN,
1861,Sn,refined_metal,ROW,ROW,
1861,Sn,scrap,EU27,EU27,
1861,Sn,scrap,EU27,CHN,
1861,Sn,scrap,EU27,ROW,
1861,Sn,scrap,CHN,EU27,
1861,Sn,scrap,CHN,CHN,
1861,Sn,scrap,CHN,ROW,
1861,Sn,scrap,ROW,EU27,
1861,Sn,scrap,ROW,CHN,
1861,Sn,scrap,ROW,ROW,
1862,Zn,concentrate,EU27,EU27,
1862,Zn,concentrate,EU27,CHN,
1862,Zn,concentrate,EU27,ROW,
1862,Zn,concentrate,CHN,EU27,
1862,Zn,concentrate,CHN,CHN,
1862,Zn,concentrate,CHN,ROW,
1862,Zn,concentrate,ROW,EU27,
1862,Zn,concentrate,ROW,CHN,
1862,Zn,concentrate,ROW,ROW,
1862,Zn,refined_metal,EU27,EU27,
1862,Zn,refined_metal,EU27,CHN,
1862,Zn,refined_metal,EU27,ROW,
1862,Zn,refined_metal,CHN,EU27,
1862,Zn,refined_metal,CHN,CHN,
1862,Zn,refined_metal,CHN,ROW,
1862,Zn,refined_metal,ROW,EU27,
1862,Zn,refined_metal,ROW,CHN,
1862,Zn,refined_metal,ROW,ROW,
1862,Zn,scrap,EU27,EU27,
1862,Zn,scrap,EU27,CHN,
1862,Zn,scrap,EU27,ROW,
1862,Zn,scrap,CHN,EU27,
1862,Zn,scrap,CHN,CHN,
1862,Zn,scrap,CHN,ROW,
1862,Zn,scrap,ROW,EU27,
1862,Zn,scrap,ROW,CHN,
1862,Zn,scrap,ROW,ROW,
1862,Ni,concentrate,EU27,EU27,
1862,Ni,concentrate,EU27,CHN,
1862,Ni,concentrate,EU27,ROW,
1862,Ni,concentrate,CHN,EU27,
1862,Ni,concentrate,CHN,CHN,
1862,Ni,concentrate,CHN,ROW,
1862,Ni,concentrate,ROW,EU27,
1862,Ni,concentrate,ROW,CHN,
1862,Ni,concentrate,ROW,ROW,
1862,Ni,refined_metal,EU27,EU27,
1862,Ni,refined_metal,EU27,CHN,
1862,Ni,refined_metal,EU27,ROW,
1862,Ni,refined_metal,CHN,EU27,
1862,Ni,refined_metal,CHN,CHN,
1862,Ni,refined_metal,CHN,ROW,
1862,Ni,refined_metal,ROW,EU27,
1862,Ni,refined_metal,ROW,CHN,
1862,Ni,refined_metal,ROW,ROW,
1862,Ni,scrap,EU27,EU27,
1862,Ni,scrap,EU27,CHN,
1862,Ni,scrap,EU27,ROW,
1862,Ni,scrap,CHN,EU27,
1862,Ni,scrap,CHN,CHN,
1862,Ni,scrap,CHN,ROW,
1862,Ni,scrap,ROW,EU27,
1862,Ni,scrap,ROW,CHN,
1862,Ni,scrap,ROW,ROW,
1862,Sn,concentrate,EU27,EU27,
1862,Sn,concentrate,EU27,CHN,
1862,Sn,concentrate,EU27,ROW,
1862,Sn,concentrate,CHN,EU27,
1862,Sn,concentrate,CHN,CHN,
1862,Sn,concentrate,CHN,ROW,
1862,Sn,concentrate,ROW,EU27,
1862,Sn,concentrate,ROW,CHN,
1862,Sn,concentrate,ROW,ROW,
1862,Sn,refined_metal,EU27,EU27,
1862,Sn,refined_metal,EU27,CHN,
1862,Sn,refined_metal,EU27,ROW,
1862,Sn,refined_metal,CHN,EU27,
1862,Sn,refined_metal,CHN,CHN,
1862,Sn,refined_metal,CHN,ROW,
1862,Sn,refined_metal,ROW,EU27,
1862,Sn,refined_metal,ROW,CHN,
1862,Sn,refined_metal,ROW,ROW,
1862,Sn,scrap,EU27,EU27,
1862,Sn,scrap,EU27,CHN,
1862,Sn,scrap,EU27,ROW,
1862,Sn,scrap,CHN,EU27,
1862,Sn,scrap,CHN,CHN,
1862,Sn,scrap,CHN,ROW,
1862,Sn,scrap,ROW,EU27,
1862,Sn,scrap,ROW,CHN,
1862,Sn,scrap,ROW,ROW,
1863,Zn,concentrate,EU27,EU27,
1863,Zn,concentrate,EU27,CHN,
1863,Zn,concentrate,EU27,ROW,
1863,Zn,concentrate,CHN,EU27,
1863,Zn,concentrate,CHN,CHN,
1863,Zn,concentrate,CHN,ROW,
1863,Zn,concentrate,ROW,EU27,
1863,Zn,concentrate,ROW,CHN,
1863,Zn,concentrate,ROW,ROW,
1863,Zn,refined_metal,EU27,EU27,
1863,Zn,refined_metal,EU27,CHN,
1863,Zn,refined_metal,EU27,ROW,
1863,Zn,refined_metal,CHN,EU27,
1863,Zn,refined_metal,CHN,CHN,
1863,Zn,refined_metal,CHN,ROW,
1863,Zn,refined_metal,ROW,EU27,
1863,Zn,refined_metal,ROW,CHN,
1863,Zn,refined_metal,ROW,ROW,
1863,Zn,scrap,EU27,EU27,
1863,Zn,scrap,EU27,CHN,
1863,Zn,scrap,EU27,ROW,
1863,Zn,scrap,CHN,EU27,
1863,Zn,scrap,CHN,CHN,
1863,Zn,scrap,CHN,ROW,
1863,Zn,scrap,ROW,EU27,
1863,Zn,scrap,ROW,CHN,
1863,Zn,scrap,ROW,ROW,
1863,Ni,concentrate,EU27,EU27,
1863,Ni,concentrate,EU27,CHN,
1863,Ni,concentrate,EU27,ROW,
1863,Ni,concentrate,CHN,EU27,
1863,Ni,concentrate,CHN,CHN,
1863,Ni,concentrate,CHN,ROW,
1863,Ni,concentrate,ROW,EU27,
1863,Ni,concentrate,ROW,CHN,
1863,Ni,concentrate,ROW,ROW,
1863,Ni,refined_metal,EU27,EU27,
1863,Ni,refined_metal,EU27,CHN,
1863,Ni,refined_metal,EU27,ROW,
1863,Ni,refined_metal,CHN,EU27,
1863,Ni,refined_metal,CHN,CHN,
1863,Ni,refined_metal,CHN,ROW,
1863,Ni,refined_metal,ROW,EU27,
1863,Ni,refined_metal,ROW,CHN,
1863,Ni,refined_metal,ROW,ROW,
1863,Ni,scrap,EU27,EU27,
1863,Ni,scrap,EU27,CHN,
1863,Ni,scrap,EU27,ROW,
1863,Ni,scrap,CHN,EU27,
1863,Ni,scrap,CHN,CHN,
1863,Ni,scrap,CHN,ROW,
1863,Ni,scrap,ROW,EU27,
1863,Ni,scrap,ROW,CHN,
1863,Ni,scrap,ROW,ROW,
1863,Sn,concentrate,EU27,EU27,
1863,Sn,concentrate,EU27,CHN,
1863,Sn,concentrate,EU27,ROW,
1863,Sn,concentrate,CHN,EU27,
1863,Sn,concentrate,CHN,CHN,
1863,Sn,concentrate,CHN,ROW,
1863,Sn,concentrate,ROW,EU27,
1863,Sn,concentrate,ROW,CHN,
1863,Sn,concentrate,ROW,ROW,
1863,Sn,refined_metal,EU27,EU27,
1863,Sn,refined_metal,EU27,CHN,
1863,Sn,refined_metal,EU27,ROW,
1863,Sn,refined_metal,CHN,EU27,
1863,Sn,refined_metal,CHN,CHN,
1863,Sn,refined_metal,CHN,ROW,
1863,Sn,refined_metal,ROW,EU27,
1863,Sn,refined_metal,ROW,CHN,
1863,Sn,refined_metal,ROW,ROW,
1863,Sn,scrap,EU27,EU27,
1863,Sn,scrap,EU27,CHN,
1863,Sn,scrap,EU27,ROW,
1863,Sn,scrap,CHN,EU27,
1863,Sn,scrap,CHN,CHN,
1863,Sn,scrap,CHN,ROW,
1863,Sn,scrap,ROW,EU27,
1863,Sn,scrap,ROW,CHN,
1863,Sn,scrap,ROW,ROW,
1864,Zn,concentrate,EU27,EU27,
1864,Zn,concentrate,EU27,CHN,
1864,Zn,concentrate,EU27,ROW,
1864,Zn,concentrate,CHN,EU27,
1864,Zn,concentrate,CHN,CHN,
1864,Zn,concentrate,CHN,ROW,
1864,Zn,concentrate,ROW,EU27,
1864,Zn,concentrate,ROW,CHN,
1864,Zn,concentrate,ROW,ROW,
1864,Zn,refined_metal,EU27,EU27,
1864,Zn,refined_metal,EU27,CHN,
1864,Zn,refined_metal,EU27,ROW,
1864,Zn,refined_metal,CHN,EU27,
1864,Zn,refined_metal,CHN,CHN,
1864,Zn,refined_metal,CHN,ROW,
1864,Zn,refined_metal,ROW,EU27,
1864,Zn,refined_metal,ROW,CHN,
1864,Zn,refined_metal,ROW,ROW,
1864,Zn,scrap,EU27,EU27,
1864,Zn,scrap,EU27,CHN,
1864,Zn,scrap,EU27,ROW,
1864,Zn,scrap,CHN,EU27,
1864,Zn,scrap,CHN,CHN,
1864,Zn,scrap,CHN,ROW,
1864,Zn,scrap,ROW,EU27,
1864,Zn,scrap,ROW,CHN,
1864,Zn,scrap,ROW,ROW,
1864,Ni,concentrate,EU27,EU27,
1864,Ni,concentrate,EU27,CHN,
1864,Ni,concentrate,EU27,ROW,
1864,Ni,concentrate,CHN,EU27,
1864,Ni,concentrate,CHN,CHN,
1864,Ni,concentrate,CHN,ROW,
1864,Ni,concentrate,ROW,EU27,
1864,Ni,concentrate,ROW,CHN,
1864,Ni,concentrate,ROW,ROW,
1864,Ni,refined_metal,EU27,EU27,
1864,Ni,refined_metal,EU27,CHN,
1864,Ni,refined_metal,EU27,ROW,
1864,Ni,refined_metal,CHN,EU27,
1864,Ni,refined_metal,CHN,CHN,
1864,Ni,refined_metal,CHN,ROW,
1864,Ni,refined_metal,ROW,EU27,
1864,Ni,refined_metal,ROW,CHN,
1864,Ni,refined_metal,ROW,ROW,
1864,Ni,scrap,EU27,EU27,
1864,Ni,scrap,EU27,CHN,
1864,Ni,scrap,EU27,ROW,
1864,Ni,scrap,CHN,EU27,
1864,Ni,scrap,CHN,CHN,
1864,Ni,scrap,CHN,ROW,
1864,Ni,scrap,ROW,EU27,
1864,Ni,scrap,ROW,CHN,
1864,Ni,scrap,ROW,ROW,
1864,Sn,concentrate,EU27,EU27,
1864,Sn,concentrate,EU27,CHN,
1864,Sn,concentrate,EU27,ROW,
1864,Sn,concentrate,CHN,EU27,
1864,Sn,concentrate,CHN,CHN,
1864,Sn,concentrate,CHN,ROW,
1864,Sn,concentrate,ROW,EU27,
1864,Sn,concentrate,ROW,CHN,
1864,Sn,concentrate,ROW,ROW,
1864,Sn,refined_metal,EU27,EU27,
1864,Sn,refined_metal,EU27,CHN,
1864,Sn,refined_metal,EU27,ROW,
1864,Sn,refined_metal,CHN,EU27,
1864,Sn,refined_metal,CHN,CHN,
1864,Sn,refined_metal,CHN,ROW,
1864,Sn,refined_metal,ROW,EU27,
1864,Sn,refined_metal,ROW,CHN,
1864,Sn,refined_metal,ROW,ROW,
1864,Sn,scrap,EU27,EU27,
1864,Sn,scrap,EU27,CHN,
1864,Sn,scrap,EU27,ROW,
1864,Sn,scrap,CHN,EU27,
1864,Sn,scrap,CHN,CHN,
1864,Sn,scrap,CHN,ROW,
1864,Sn,scrap,ROW,EU27,
1864,Sn,scrap,ROW,CHN,
1864,Sn,scrap,ROW,ROW,
1865,Zn,concentrate,EU27,EU27,
1865,Zn,concentrate,EU27,CHN,
1865,Zn,concentrate,EU27,ROW,
1865,Zn,concentrate,CHN,EU27,
1865,Zn,concentrate,CHN,CHN,
1865,Zn,concentrate,CHN,ROW,
1865,Zn,concentrate,ROW,EU27,
1865,Zn,concentrate,ROW,CHN,
1865,Zn,concentrate,ROW,ROW,
1865,Zn,refined_metal,EU27,EU27,
1865,Zn,refined_metal,EU27,CHN,
1865,Zn,refined_metal,EU27,ROW,
1865,Zn,refined_metal,CHN,EU27,
1865,Zn,refined_metal,CHN,CHN,
1865,Zn,refined_metal,CHN,ROW,
1865,Zn,refined_metal,ROW,EU27,
1865,Zn,refined_metal,ROW,CHN,
1865,Zn,refined_metal,ROW,ROW,
1865,Zn,scrap,EU27,EU27,
1865,Zn,scrap,EU27,CHN,
1865,Zn,scrap,EU27,ROW,
1865,Zn,scrap,CHN,EU27,
1865,Zn,scrap,CHN,CHN,
1865,Zn,scrap,CHN,ROW,
1865,Zn,scrap,ROW,EU27,
1865,Zn,scrap,ROW,CHN,
1865,Zn,scrap,ROW,ROW,
1865,Ni,concentrate,EU27,EU27,
1865,Ni,concentrate,EU27,CHN,
1865,Ni,concentrate,EU27,ROW,
1865,Ni,concentrate,CHN,EU27,
1865,Ni,concentrate,CHN,CHN,
1865,Ni,concentrate,CHN,ROW,
1865,Ni,concentrate,ROW,EU27,
1865,Ni,concentrate,ROW,CHN,
1865,Ni,concentrate,ROW,ROW,
1865,Ni,refined_metal,EU27,EU27,
1865,Ni,refined_metal,EU27,CHN,
1865,Ni,refined_metal,EU27,ROW,
1865,Ni,refined_metal,CHN,EU27,
1865,Ni,refined_metal,CHN,CHN,
1865,Ni,refined_metal,CHN,ROW,
1865,Ni,refined_metal,ROW,EU27,
1865,Ni,refined_metal,ROW,CHN,
1865,Ni,refined_metal,ROW,ROW,
1865,Ni,scrap,EU27,EU27,
1865,Ni,scrap,EU27,CHN,
1865,Ni,scrap,EU27,ROW,
1865,Ni,scrap,CHN,EU27,
1865,Ni,scrap,CHN,CHN,
1865,Ni,scrap,CHN,ROW,
1865,Ni,scrap,ROW,EU27,
1865,Ni,scrap,ROW,CHN,
1865,Ni,scrap,ROW,ROW,
1865,Sn,concentrate,EU27,EU27,
1865,Sn,concentrate,EU27,CHN,
1865,Sn,concentrate,EU27,ROW,
1865,Sn,concentrate,CHN,EU27,
1865,Sn,concentrate,CHN,CHN,
1865,Sn,concentrate,CHN,ROW,
1865,Sn,concentrate,ROW,EU27,
1865,Sn,concentrate,ROW,CHN,
1865,Sn,concentrate,ROW,ROW,
1865,Sn,refined_metal,EU27,EU27,
1865,Sn,refined_metal,EU27,CHN,
1865,Sn,refined_metal,EU27,ROW,
1865,Sn,refined_metal,CHN,EU27,
1865,Sn,refined_metal,CHN,CHN,
1865,Sn,refined_metal,CHN,ROW,
1865,Sn,refined_metal,ROW,EU27,
1865,Sn,refined_metal,ROW,CHN,
1865,Sn,refined_metal,ROW,ROW,
1865,Sn,scrap,EU27,EU27,
1865,Sn,scrap,EU27,CHN,
1865,Sn,scrap,EU27,ROW,
1865,Sn,scrap,CHN,EU27,
1865,Sn,scrap,CHN,CHN,
1865,Sn,scrap,CHN,ROW,
1865,Sn,scrap,ROW,EU27,
1865,Sn,scrap,ROW,CHN,
1865,Sn,scrap,ROW,ROW,
1866,Zn,concentrate,EU27,EU27,
1866,Zn,concentrate,EU27,CHN,
1866,Zn,concentrate,EU27,ROW,
1866,Zn,concentrate,CHN,EU27,
1866,Zn,concentrate,CHN,CHN,
1866,Zn,concentrate,CHN,ROW,
1866,Zn,concentrate,ROW,EU27,
1866,Zn,concentrate,ROW,CHN,
1866,Zn,concentrate,ROW,ROW,
1866,Zn,refined_metal,EU27,EU27,
1866,Zn,refined_metal,EU27,CHN,
1866,Zn,refined_metal,EU27,ROW,
1866,Zn,refined_metal,CHN,EU27,
1866,Zn,refined_metal,CHN,CHN,
1866,Zn,refined_metal,CHN,ROW,
1866,Zn,refined_metal,ROW,EU27,
1866,Zn,refined_metal,ROW,CHN,
1866,Zn,refined_metal,ROW,ROW,
1866,Zn,scrap,EU27,EU27,
1866,Zn,scrap,EU27,CHN,
1866,Zn,scrap,EU27,ROW,
1866,Zn,scrap,CHN,EU27,
1866,Zn,scrap,CHN,CHN,
1866,Zn,scrap,CHN,ROW,
1866,Zn,scrap,ROW,EU27,
1866,Zn,scrap,ROW,CHN,
1866,Zn,scrap,ROW,ROW,
1866,Ni,concentrate,EU27,EU27,
1866,Ni,concentrate,EU27,CHN,
1866,Ni,concentrate,EU27,ROW,
1866,Ni,concentrate,CHN,EU27,
1866,Ni,concentrate,CHN,CHN,
1866,Ni,concentrate,CHN,ROW,
1866,Ni,concentrate,ROW,EU27,
1866,Ni,concentrate,ROW,CHN,
1866,Ni,concentrate,ROW,ROW,
1866,Ni,refined_metal,EU27,EU27,
1866,Ni,refined_metal,EU27,CHN,
1866,Ni,refined_metal,EU27,ROW,
1866,Ni,refined_metal,CHN,EU27,
1866,Ni,refined_metal,CHN,CHN,
1866,Ni,refined_metal,CHN,ROW,
1866,Ni,refined_metal,ROW,EU27,
1866,Ni,refined_metal,ROW,CHN,
1866,Ni,refined_metal,ROW,ROW,
1866,Ni,scrap,EU27,EU27,
1866,Ni,scrap,EU27,CHN,
1866,Ni,scrap,EU27,ROW,
1866,Ni,scrap,CHN,EU27,
1866,Ni,scrap,CHN,CHN,
1866,Ni,scrap,CHN,ROW,
1866,Ni,scrap,ROW,EU27,
1866,Ni,scrap,ROW,CHN,
1866,Ni,scrap,ROW,ROW,
1866,Sn,concentrate,EU27,EU27,
1866,Sn,concentrate,EU27,CHN,
1866,Sn,concentrate,EU27,ROW,
1866,Sn,concentrate,CHN,EU27,
1866,Sn,concentrate,CHN,CHN,
1866,Sn,concentrate,CHN,ROW,
1866,Sn,concentrate,ROW,EU27,
1866,Sn,concentrate,ROW,CHN,
1866,Sn,concentrate,ROW,ROW,
1866,Sn,refined_metal,EU27,EU27,
